Destination,Hop,Delay (ms)
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),79.109
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),75.903
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),79.572
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),88.805
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),92.097
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),85.827
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),94.387
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),85.557
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),83.042
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),70.529
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),7.682
uzh.ch,161.9.63.253 (161.9.63.253),46.26
uzh.ch,160.75.126.25 (160.75.126.25),39.374
uzh.ch,193.255.0.141 (193.255.0.141),43.133
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),58.171
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),102.051
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),93.416
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),86.831
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),91.631
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),88.693
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),86.271
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),70.935
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),75.234
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),71.065
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),78.483
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),69.902
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),67.076
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),72.192
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),0.591
uzh.ch,161.9.63.253 (161.9.63.253),59.642
uzh.ch,160.75.126.25 (160.75.126.25),44.423
uzh.ch,193.255.0.141 (193.255.0.141),47.284
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),66.148
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),84.194
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),79.644
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),115.622
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),106.5
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),75.59
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),113.057
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),86.796
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),92.167
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),85.777
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),94.46
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),84.718
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),90.373
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),108.718
,,
google.com,Abdullah-Laptop (172.30.144.1),0.17
google.com,161.9.63.253 (161.9.63.253),50.818
google.com,160.75.126.25 (160.75.126.25),47.415
google.com,193.255.0.141 (193.255.0.141),50.637
google.com,193.140.0.149 (193.140.0.149),41.549
google.com,69.96.154.212.static.turk.net (212.154.96.69),32.489
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),46.376
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),60.061
google.com,72.14.204.10 (72.14.204.10),72.615
google.com,142.251.92.65 (142.251.92.65),49.221
google.com,142.251.92.66 (142.251.92.66),69.639
google.com,* * 142.251.242.76 (142.251.242.76),39.646
google.com,108.170.250.161 (108.170.250.161),44.257
google.com,108.170.250.161 (108.170.250.161),41.981
google.com,* 142.251.227.251 (142.251.227.251),27.608
,,
google.com,Abdullah-Laptop (172.30.144.1),5.024
google.com,161.9.63.253 (161.9.63.253),42.46
google.com,160.75.126.25 (160.75.126.25),39.539
google.com,193.255.0.141 (193.255.0.141),31.992
google.com,* 193.140.0.149 (193.140.0.149),46.485
google.com,69.96.154.212.static.turk.net (212.154.96.69),47.355
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),72.01
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),33.579
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),55.269
google.com,142.250.167.192 (142.250.167.192),40.516
google.com,216.239.49.216 (216.239.49.216),46.27
google.com,142.251.92.2 (142.251.92.2),47.64
google.com,142.251.242.230 (142.251.242.230),43.219
google.com,142.251.227.251 (142.251.227.251),42.244
google.com,* * 142.251.227.253 (142.251.227.253),34.884
,,
google.com,Abdullah-Laptop (172.30.144.1),6.002
google.com,161.9.63.253 (161.9.63.253),179.255
google.com,160.75.126.25 (160.75.126.25),183.364
google.com,193.255.0.141 (193.255.0.141),186.085
google.com,* 193.140.0.149 (193.140.0.149),33.394
google.com,69.96.154.212.static.turk.net (212.154.96.69),33.4
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),38.502
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),56.98
google.com,142.250.168.28 (142.250.168.28),45.849
google.com,172.253.65.30 (172.253.65.30),49.995
google.com,142.251.227.251 (142.251.227.251),45.316
google.com,* 142.251.243.29 (142.251.243.29),61.911
google.com,* 142.250.213.34 (142.250.213.34),71.543
,,
google.com,Abdullah-Laptop (172.30.144.1),5.397
google.com,161.9.63.253 (161.9.63.253),49.702
google.com,160.75.126.25 (160.75.126.25),40.867
google.com,193.255.0.141 (193.255.0.141),34.657
google.com,* 193.140.0.149 (193.140.0.149),111.444
google.com,69.96.154.212.static.turk.net (212.154.96.69),113.436
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),412.2
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),423.945
google.com,142.250.167.192 (142.250.167.192),429.566
google.com,142.251.92.65 (142.251.92.65),454.25
google.com,142.251.92.67 (142.251.92.67),476.835
google.com,* 142.251.243.28 (142.251.243.28),405.614
google.com,* 108.170.250.161 (108.170.250.161),454.634
google.com,* 108.170.250.161 (108.170.250.161),514.013
google.com,142.251.227.251 (142.251.227.251),477.765
,,
google.com,Abdullah-Laptop (172.30.144.1),0.211
google.com,161.9.63.253 (161.9.63.253),637.225
google.com,160.75.126.25 (160.75.126.25),631.256
google.com,193.255.0.141 (193.255.0.141),637.467
google.com,193.140.0.149 (193.140.0.149),653.124
google.com,69.96.154.212.static.turk.net (212.154.96.69),669.254
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),280.57
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),248.435
google.com,* 307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),202.606
google.com,72.14.204.8 (72.14.204.8),196.258
google.com,172.253.65.30 (172.253.65.30),188.873
google.com,142.251.92.67 (142.251.92.67),238.665
google.com,108.170.250.161 (108.170.250.161),246.674
google.com,142.251.227.251 (142.251.227.251),249.991
google.com,142.251.227.253 (142.251.227.253),252.637
,,
google.com,Abdullah-Laptop (172.30.144.1),0.722
google.com,161.9.63.253 (161.9.63.253),46.505
google.com,160.75.126.25 (160.75.126.25),47.168
google.com,193.255.0.141 (193.255.0.141),52.015
google.com,193.140.0.149 (193.140.0.149),56.802
google.com,69.96.154.212.static.turk.net (212.154.96.69),55.851
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),80.576
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),44.425
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),66.436
google.com,72.14.204.8 (72.14.204.8),49.045
google.com,142.251.52.86 (142.251.52.86),62.638
google.com,142.251.92.2 (142.251.92.2),46.072
google.com,142.251.242.230 (142.251.242.230),63.688
google.com,108.170.250.177 (108.170.250.177),101.214
google.com,142.251.227.251 (142.251.227.251),70.365
google.com,* 142.251.227.251 (142.251.227.251),71.191
,,
google.com,Abdullah-Laptop (172.30.144.1),1.73
google.com,161.9.63.253 (161.9.63.253),42.432
google.com,160.75.126.25 (160.75.126.25),52.554
google.com,193.255.0.141 (193.255.0.141),47.431
google.com,193.140.0.149 (193.140.0.149),51.191
google.com,69.96.154.212.static.turk.net (212.154.96.69),32.579
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),46.433
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),49.932
google.com,72.14.204.10 (72.14.204.10),72.133
google.com,142.250.60.18 (142.250.60.18),42.068
google.com,142.251.227.253 (142.251.227.253),65.816
google.com,142.251.242.76 (142.251.242.76),45.437
google.com,142.250.213.35 (142.250.213.35),39.155
,,
google.com,Abdullah-Laptop (172.30.144.1),2.822
google.com,161.9.63.253 (161.9.63.253),98.879
google.com,160.75.126.25 (160.75.126.25),101.857
google.com,193.255.0.141 (193.255.0.141),96.466
google.com,69.96.154.212.static.turk.net (212.154.96.69),67.369
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),94.393
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),106.839
google.com,142.250.168.28 (142.250.168.28),82.388
google.com,74.125.37.238 (74.125.37.238),75.903
google.com,142.251.227.253 (142.251.227.253),78.24
google.com,* * 142.251.242.76 (142.251.242.76),42.509
google.com,* * 142.251.242.230 (142.251.242.230),553.104
google.com,142.251.227.253 (142.251.227.253),550.291
google.com,* 142.251.227.253 (142.251.227.253),464.536
,,
google.com,Abdullah-Laptop (172.30.144.1),0.783
google.com,161.9.63.253 (161.9.63.253),12.34
google.com,160.75.126.25 (160.75.126.25),23.589
google.com,193.255.0.141 (193.255.0.141),22.622
google.com,193.140.0.149 (193.140.0.149),32.098
google.com,69.96.154.212.static.turk.net (212.154.96.69),74.557
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),40.177
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),48.664
google.com,72.14.204.8 (72.14.204.8),43.585
google.com,142.251.92.65 (142.251.92.65),42.729
google.com,142.251.92.67 (142.251.92.67),41.373
google.com,108.170.250.177 (108.170.250.177),66.628
google.com,* * 142.251.227.251 (142.251.227.251),52.294
google.com,* 142.251.227.253 (142.251.227.253),35.663
,,
google.com,Abdullah-Laptop (172.30.144.1),2.628
google.com,161.9.63.253 (161.9.63.253),40.801
google.com,160.75.126.25 (160.75.126.25),36.093
google.com,193.255.0.141 (193.255.0.141),40.197
google.com,193.140.0.149 (193.140.0.149),36.021
google.com,69.96.154.212.static.turk.net (212.154.96.69),48.059
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),55.423
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),64.15
google.com,72.14.212.14 (72.14.212.14),67.813
google.com,142.251.92.65 (142.251.92.65),49.832
google.com,142.251.92.67 (142.251.92.67),55.612
google.com,* * 142.251.242.76 (142.251.242.76),36.394
google.com,* * 108.170.250.161 (108.170.250.161),36.017
google.com,* 142.251.227.253 (142.251.227.253),30.317
google.com,142.251.227.253 (142.251.227.253),35.017
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),4.765
cam.ac.uk,161.9.63.253 (161.9.63.253),23.154
cam.ac.uk,160.75.126.25 (160.75.126.25),20.645
cam.ac.uk,193.255.0.141 (193.255.0.141),16.845
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),42.825
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),89.179
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),109.723
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),106.083
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),104.258
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),98.205
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),99.531
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),62.644
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),99.747
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),100.966
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),92.384
cam.ac.uk,uoc.ja.net (146.97.41.38),101.001
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),79.468
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),78.704
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),88.642
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),83.046
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),3.365
cam.ac.uk,161.9.63.253 (161.9.63.253),25.362
cam.ac.uk,160.75.126.25 (160.75.126.25),26.504
cam.ac.uk,193.255.0.141 (193.255.0.141),21.637
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),40.724
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),94.076
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),88.347
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),89.935
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),89.616
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),84.83
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),84.842
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),74.293
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),72.813
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),71.195
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),70.938
cam.ac.uk,uoc.ja.net (146.97.41.38),62.534
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),113.348
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),111.898
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),109.679
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),104.9
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),8.168
cam.ac.uk,161.9.63.253 (161.9.63.253),23.377
cam.ac.uk,160.75.126.25 (160.75.126.25),29.876
cam.ac.uk,193.255.0.141 (193.255.0.141),60.68
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),79.039
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),87.202
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),96.703
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),95.174
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),89.861
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),93.035
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),86.231
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),77.845
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),74.93
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),72.104
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),74.866
cam.ac.uk,uoc.ja.net (146.97.41.38),102.739
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),99.89
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),107.234
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),105.547
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),99.152
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),7.063
cam.ac.uk,161.9.63.253 (161.9.63.253),26.533
cam.ac.uk,160.75.126.25 (160.75.126.25),28.914
cam.ac.uk,193.255.0.141 (193.255.0.141),25.011
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),48.827
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),97.076
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),98.891
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),98.561
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),91.379
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),92.553
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),89.945
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),91.951
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),98.463
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),93.471
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),98.099
cam.ac.uk,uoc.ja.net (146.97.41.38),153.163
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),108.013
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),84.901
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),77.022
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),77.346
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),0.292
cam.ac.uk,161.9.63.253 (161.9.63.253),34.486
cam.ac.uk,160.75.126.25 (160.75.126.25),32.614
cam.ac.uk,193.255.0.141 (193.255.0.141),27.563
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),51.888
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),89.074
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),85.094
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),86.881
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),88.006
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),89.362
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),88.723
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),85.422
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),80.093
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),99.606
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),108.636
cam.ac.uk,uoc.ja.net (146.97.41.38),110.343
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),80.076
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),73.67
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),81.05
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),114.714
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),1.408
cam.ac.uk,161.9.63.253 (161.9.63.253),40.686
cam.ac.uk,160.75.126.25 (160.75.126.25),29.464
cam.ac.uk,193.255.0.141 (193.255.0.141),39.447
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),60.729
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),83.26
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),87.216
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),86.848
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),90.688
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),83.674
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),86.093
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),75.943
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),72.591
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),78.232
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),80.941
cam.ac.uk,uoc.ja.net (146.97.41.38),96.968
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),107.0
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),95.218
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),99.35
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),101.07
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),7.529
cam.ac.uk,161.9.63.253 (161.9.63.253),65.31
cam.ac.uk,160.75.126.25 (160.75.126.25),62.328
cam.ac.uk,193.255.0.141 (193.255.0.141),63.911
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),91.231
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),75.389
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),86.834
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),88.963
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),87.69
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),92.454
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),96.564
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),80.529
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),83.09
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),108.298
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),102.855
cam.ac.uk,uoc.ja.net (146.97.41.38),110.971
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),134.622
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),130.719
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),130.176
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),128.295
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),4.907
cam.ac.uk,161.9.63.253 (161.9.63.253),21.512
cam.ac.uk,160.75.126.25 (160.75.126.25),21.486
cam.ac.uk,193.255.0.141 (193.255.0.141),21.31
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),38.134
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),106.622
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),102.64
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),100.858
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),104.343
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),101.344
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),102.912
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),91.071
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),87.855
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),99.408
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),98.242
cam.ac.uk,uoc.ja.net (146.97.41.38),91.287
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),104.892
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),103.358
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),103.422
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),111.529
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),7.717
cam.ac.uk,161.9.63.253 (161.9.63.253),103.388
cam.ac.uk,160.75.126.25 (160.75.126.25),39.923
cam.ac.uk,193.255.0.141 (193.255.0.141),41.661
cam.ac.uk,* ae9.mx1.vie.at.geant.net (62.40.98.45),113.651
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),106.911
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),112.425
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),115.211
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),105.462
cam.ac.uk,* * ae8.mx1.lon2.uk.geant.net (62.40.98.106),102.088
cam.ac.uk,* c-hi.b-jc.net.cam.ac.uk (131.111.7.82),104.957
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),103.417
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),105.24
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),106.257
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),9.365
cam.ac.uk,161.9.63.253 (161.9.63.253),37.12
cam.ac.uk,160.75.126.25 (160.75.126.25),34.953
cam.ac.uk,193.255.0.141 (193.255.0.141),38.628
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),52.196
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),103.117
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),96.754
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),100.36
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),99.213
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),103.148
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),94.024
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),101.028
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),105.505
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),105.59
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),105.265
cam.ac.uk,uoc.ja.net (146.97.41.38),109.919
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),91.058
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),85.812
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),83.228
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),120.993
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),2.703
univie.ac.at,161.9.63.253 (161.9.63.253),43.74
univie.ac.at,160.75.126.25 (160.75.126.25),48.927
univie.ac.at,193.255.0.141 (193.255.0.141),50.443
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),64.527
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),51.661
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),70.055
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),61.444
,,
