Destination,Hop,Delay (ms)
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),32.981
kyoto-u.ac.jp,301-fra-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.101.126),78.286
kyoto-u.ac.jp,ffm-b16-link.ip.twelve99.net (62.115.38.34),77.966
kyoto-u.ac.jp,ffm-bb1-link.ip.twelve99.net (62.115.132.226),77.201
,,
kyoto-u.ac.jp,Abdullah-Laptop (172.30.144.1),3.404
kyoto-u.ac.jp,161.9.63.253 (161.9.63.253),37.002
kyoto-u.ac.jp,160.75.126.25 (160.75.126.25),33.765
kyoto-u.ac.jp,193.255.0.141 (193.255.0.141),35.303
kyoto-u.ac.jp,193.140.0.149 (193.140.0.149),50.342
kyoto-u.ac.jp,69.96.154.212.static.turk.net (212.154.96.69),45.513
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),77.917
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),48.67
kyoto-u.ac.jp,301-fra-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.101.126),87.739
kyoto-u.ac.jp,213.198.83.221 (213.198.83.221),78.792
kyoto-u.ac.jp,ae1.3104.edge7.Amsterdam1.level3.net (4.69.162.177),90.583
kyoto-u.ac.jp,* ffm-b11-link.ip.twelve99.net (62.115.124.117),76.152
kyoto-u.ac.jp,* ae-1.a00.parsfr05.fr.bb.gin.ntt.net (129.250.2.71),82.162
,,
mit.edu,Abdullah-Laptop (172.30.144.1),4.359
mit.edu,161.9.63.253 (161.9.63.253),6.646
mit.edu,160.75.126.25 (160.75.126.25),4.301
mit.edu,193.255.0.141 (193.255.0.141),5.197
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),4.373
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),37.292
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),32.461
mit.edu,89.221.43.235 (89.221.43.235),86.866
mit.edu,89.221.43.35 (89.221.43.35),87.613
,,
mit.edu,Abdullah-Laptop (172.30.144.1),2.454
mit.edu,161.9.63.253 (161.9.63.253),19.842
mit.edu,160.75.126.25 (160.75.126.25),18.546
mit.edu,193.255.0.141 (193.255.0.141),16.773
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),17.842
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),45.339
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),33.437
mit.edu,89.221.43.235 (89.221.43.235),80.982
mit.edu,89.221.43.35 (89.221.43.35),76.273
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),81.231
,,
mit.edu,Abdullah-Laptop (172.30.144.1),0.283
mit.edu,161.9.63.253 (161.9.63.253),40.227
mit.edu,160.75.126.25 (160.75.126.25),36.722
mit.edu,193.255.0.141 (193.255.0.141),37.212
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),35.483
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),19.953
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),38.284
mit.edu,ae1.milano52.mil.seabone.net (195.22.196.71),87.708
mit.edu,akamai-it.milano52.mil.seabone.net (195.22.192.33),115.544
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),267.705
,,
mit.edu,Abdullah-Laptop (172.30.144.1),0.979
mit.edu,161.9.63.253 (161.9.63.253),38.085
mit.edu,160.75.126.25 (160.75.126.25),39.01
mit.edu,193.255.0.141 (193.255.0.141),37.352
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),38.427
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),62.015
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),44.309
mit.edu,ae42.marsiglia3.mar.seabone.net (213.144.170.115),92.78
mit.edu,akamai-row.marsiglia3.mar.seabone.net (213.144.170.105),85.125
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),85.992
,,
mit.edu,Abdullah-Laptop (172.30.144.1),2.342
mit.edu,161.9.63.253 (161.9.63.253),19.325
mit.edu,160.75.126.25 (160.75.126.25),19.26
mit.edu,193.255.0.141 (193.255.0.141),16.273
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),19.639
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),16.009
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),34.731
mit.edu,89.221.43.235 (89.221.43.235),91.7
mit.edu,89.221.43.35 (89.221.43.35),92.657
,,
mit.edu,Abdullah-Laptop (172.30.144.1),2.502
mit.edu,161.9.63.253 (161.9.63.253),53.626
mit.edu,160.75.126.25 (160.75.126.25),49.878
mit.edu,193.255.0.141 (193.255.0.141),49.266
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),53.655
mit.edu,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),39.765
mit.edu,esks-mrkz-tto-Gi0-0-1-298.turk.net (212.154.122.242),32.728
mit.edu,* 34-acibadem-xrs-t2-2---34-acibadem-sr12e-t3-8.statik.turktelekom.com.tr (81.212.216.12),322.96
mit.edu,308-buk-col-2---34-ebgp-acibadem-sr12e-k.statik.turktelekom.com.tr (212.156.139.60),61.631
mit.edu,83.217.231.61 (83.217.231.61),71.689
mit.edu,ae-7.r20.vienat02.at.bb.gin.ntt.net (129.250.3.62),84.522
mit.edu,ae-1.r20.frnkge13.de.bb.gin.ntt.net (129.250.7.35),60.472
mit.edu,ae-0.a03.frnkge07.de.bb.gin.ntt.net (129.250.7.16),79.824
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),62.115
,,
mit.edu,Abdullah-Laptop (172.30.144.1),0.942
mit.edu,161.9.63.253 (161.9.63.253),76.981
mit.edu,160.75.126.25 (160.75.126.25),73.575
mit.edu,193.255.0.141 (193.255.0.141),76.825
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),73.369
mit.edu,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),47.809
mit.edu,esks-mrkz-tto-Gi0-0-1-298.turk.net (212.154.122.242),85.881
mit.edu,* 34-acibadem-xrs-t2-2---34-acibadem-sr12e-t3-8.statik.turktelekom.com.tr (81.212.216.12),45.849
mit.edu,308-buk-col-2---34-ebgp-acibadem-sr12e-k.statik.turktelekom.com.tr (212.156.139.60),48.273
mit.edu,83.217.231.61 (83.217.231.61),83.931
mit.edu,ae-7.r20.vienat02.at.bb.gin.ntt.net (129.250.3.62),84.05
mit.edu,ae-1.r20.frnkge13.de.bb.gin.ntt.net (129.250.7.35),73.1
mit.edu,ae-0.a03.frnkge07.de.bb.gin.ntt.net (129.250.7.16),118.648
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),104.69
,,
mit.edu,Abdullah-Laptop (172.30.144.1),1.264
mit.edu,161.9.63.253 (161.9.63.253),37.806
mit.edu,160.75.126.25 (160.75.126.25),37.639
mit.edu,193.255.0.141 (193.255.0.141),39.555
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),41.935
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),38.48
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),37.626
mit.edu,89.221.43.233 (89.221.43.233),78.445
mit.edu,89.221.43.35 (89.221.43.35),80.48
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),103.33
,,
mit.edu,Abdullah-Laptop (172.30.144.1),0.869
mit.edu,161.9.63.253 (161.9.63.253),42.065
mit.edu,160.75.126.25 (160.75.126.25),23.52
mit.edu,193.255.0.141 (193.255.0.141),21.874
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),20.764
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),53.753
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),51.261
mit.edu,89.221.43.235 (89.221.43.235),95.221
mit.edu,89.221.43.35 (89.221.43.35),95.349
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),121.39
,,
mit.edu,Abdullah-Laptop (172.30.144.1),1.358
mit.edu,161.9.63.253 (161.9.63.253),33.174
mit.edu,160.75.126.25 (160.75.126.25),33.378
mit.edu,193.255.0.141 (193.255.0.141),32.684
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),34.796
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),65.517
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),85.6
mit.edu,ae42.marsiglia3.mar.seabone.net (213.144.170.115),163.892
mit.edu,akamai-row.marsiglia3.mar.seabone.net (213.144.170.105),163.851
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),151.338
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),1.657
itu.edu.tr,161.9.63.253 (161.9.63.253),31.554
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),1.234
itu.edu.tr,161.9.63.253 (161.9.63.253),36.175
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),3.524
itu.edu.tr,161.9.63.253 (161.9.63.253),37.894
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),1.137
itu.edu.tr,161.9.63.253 (161.9.63.253),93.535
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),1.926
itu.edu.tr,161.9.63.253 (161.9.63.253),49.084
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),1.576
itu.edu.tr,161.9.63.253 (161.9.63.253),52.437
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),0.572
itu.edu.tr,161.9.63.253 (161.9.63.253),37.036
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),3.282
itu.edu.tr,161.9.63.253 (161.9.63.253),79.725
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),0.769
itu.edu.tr,161.9.63.253 (161.9.63.253),40.187
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),2.452
itu.edu.tr,161.9.63.253 (161.9.63.253),74.224
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.242
metu.edu.tr,161.9.63.253 (161.9.63.253),32.861
metu.edu.tr,160.75.126.25 (160.75.126.25),34.7
metu.edu.tr,193.255.0.141 (193.255.0.141),31.644
metu.edu.tr,193.140.0.149 (193.140.0.149),45.905
metu.edu.tr,144.122.1.18 (144.122.1.18),53.276
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.276
metu.edu.tr,161.9.63.253 (161.9.63.253),70.146
metu.edu.tr,160.75.126.25 (160.75.126.25),70.831
metu.edu.tr,193.255.0.141 (193.255.0.141),69.321
metu.edu.tr,193.140.0.149 (193.140.0.149),69.047
metu.edu.tr,144.122.1.18 (144.122.1.18),50.393
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.502
metu.edu.tr,161.9.63.253 (161.9.63.253),38.118
metu.edu.tr,160.75.126.25 (160.75.126.25),38.891
metu.edu.tr,193.255.0.141 (193.255.0.141),35.202
metu.edu.tr,144.122.1.18 (144.122.1.18),46.046
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.772
metu.edu.tr,161.9.63.253 (161.9.63.253),33.441
metu.edu.tr,160.75.126.25 (160.75.126.25),35.985
metu.edu.tr,193.255.0.141 (193.255.0.141),36.919
metu.edu.tr,193.140.0.149 (193.140.0.149),38.393
metu.edu.tr,144.122.1.18 (144.122.1.18),48.476
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.406
metu.edu.tr,161.9.63.253 (161.9.63.253),42.873
metu.edu.tr,160.75.126.25 (160.75.126.25),37.336
metu.edu.tr,193.255.0.141 (193.255.0.141),38.284
metu.edu.tr,193.140.0.149 (193.140.0.149),39.347
metu.edu.tr,144.122.1.18 (144.122.1.18),46.383
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),0.107
metu.edu.tr,161.9.63.253 (161.9.63.253),39.19
metu.edu.tr,160.75.126.25 (160.75.126.25),36.941
metu.edu.tr,193.255.0.141 (193.255.0.141),36.783
metu.edu.tr,193.140.0.149 (193.140.0.149),36.352
metu.edu.tr,144.122.1.18 (144.122.1.18),43.308
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),4.867
metu.edu.tr,161.9.63.253 (161.9.63.253),40.255
metu.edu.tr,160.75.126.25 (160.75.126.25),38.472
metu.edu.tr,193.255.0.141 (193.255.0.141),39.584
metu.edu.tr,* * 193.140.0.149 (193.140.0.149),54.781
metu.edu.tr,144.122.1.18 (144.122.1.18),44.721
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),0.143
metu.edu.tr,161.9.63.253 (161.9.63.253),78.68
metu.edu.tr,160.75.126.25 (160.75.126.25),35.022
metu.edu.tr,193.255.0.141 (193.255.0.141),35.75
metu.edu.tr,193.140.0.149 (193.140.0.149),45.044
metu.edu.tr,144.122.1.18 (144.122.1.18),41.343
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.457
metu.edu.tr,161.9.63.253 (161.9.63.253),38.324
metu.edu.tr,160.75.126.25 (160.75.126.25),40.356
metu.edu.tr,193.255.0.141 (193.255.0.141),38.513
metu.edu.tr,144.122.1.18 (144.122.1.18),42.641
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.409
metu.edu.tr,161.9.63.253 (161.9.63.253),32.485
metu.edu.tr,160.75.126.25 (160.75.126.25),31.742
metu.edu.tr,193.255.0.141 (193.255.0.141),31.03
metu.edu.tr,193.140.0.149 (193.140.0.149),34.563
metu.edu.tr,144.122.1.18 (144.122.1.18),45.519
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.393
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),45.27
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),45.26
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),46.799
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),45.652
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.533
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),52.434
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),54.651
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),55.764
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),51.429
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.825
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),32.088
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),28.93
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),34.096
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),33.487
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.427
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),41.931
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),77.611
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),39.629
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),81.627
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.044
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),34.443
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),38.233
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),38.404
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.468
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),80.78
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),77.335
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),77.551
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),81.134
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.983
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),67.885
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),30.842
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),34.947
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.883
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),62.874
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),68.208
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),62.473
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),68.187
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.134
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),32.706
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),34.729
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),30.676
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.861
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),36.733
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),32.268
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),31.869
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),31.779
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.649
erbakan.edu.tr,161.9.63.253 (161.9.63.253),47.931
erbakan.edu.tr,160.75.126.25 (160.75.126.25),46.024
erbakan.edu.tr,193.255.0.141 (193.255.0.141),43.165
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),43.39
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),58.147
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),35.678
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),34.992
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.189
erbakan.edu.tr,161.9.63.253 (161.9.63.253),28.833
erbakan.edu.tr,160.75.126.25 (160.75.126.25),26.804
erbakan.edu.tr,193.255.0.141 (193.255.0.141),60.422
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),60.395
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),59.622
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),35.784
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),32.638
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),0.612
erbakan.edu.tr,161.9.63.253 (161.9.63.253),55.024
erbakan.edu.tr,160.75.126.25 (160.75.126.25),57.947
erbakan.edu.tr,193.255.0.141 (193.255.0.141),57.203
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),56.026
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),49.961
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),36.452
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.27
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.463
erbakan.edu.tr,* 201.120.192.193.static.turk.net (193.192.120.201),67.586
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),68.678
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),31.491
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),63.495
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),0.711
erbakan.edu.tr,161.9.63.253 (161.9.63.253),22.224
erbakan.edu.tr,160.75.126.25 (160.75.126.25),24.666
erbakan.edu.tr,193.255.0.141 (193.255.0.141),25.189
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),26.457
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),28.547
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),30.477
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),47.74
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),0.237
erbakan.edu.tr,161.9.63.253 (161.9.63.253),38.905
erbakan.edu.tr,160.75.126.25 (160.75.126.25),35.946
erbakan.edu.tr,193.255.0.141 (193.255.0.141),37.462
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),36.699
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),26.095
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),37.014
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),75.855
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.904
erbakan.edu.tr,161.9.63.253 (161.9.63.253),237.747
erbakan.edu.tr,160.75.126.25 (160.75.126.25),240.906
erbakan.edu.tr,193.255.0.141 (193.255.0.141),239.067
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),239.423
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),325.203
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),438.881
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),438.534
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.075
erbakan.edu.tr,161.9.63.253 (161.9.63.253),147.829
erbakan.edu.tr,160.75.126.25 (160.75.126.25),150.09
erbakan.edu.tr,193.255.0.141 (193.255.0.141),151.85
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),150.956
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),57.547
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),38.5
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.533
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.067
erbakan.edu.tr,161.9.63.253 (161.9.63.253),52.456
erbakan.edu.tr,160.75.126.25 (160.75.126.25),48.776
erbakan.edu.tr,193.255.0.141 (193.255.0.141),47.486
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),47.657
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),40.022
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),39.89
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),40.568
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.193
erbakan.edu.tr,161.9.63.253 (161.9.63.253),20.775
erbakan.edu.tr,160.75.126.25 (160.75.126.25),59.87
erbakan.edu.tr,193.255.0.141 (193.255.0.141),60.041
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),59.848
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),77.353
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),35.522
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),31.856
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),0.078
uzh.ch,161.9.63.253 (161.9.63.253),43.741
uzh.ch,160.75.126.25 (160.75.126.25),42.59
uzh.ch,193.255.0.141 (193.255.0.141),42.365
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),58.14
uzh.ch,* ae9.mx1.vie.at.geant.net (62.40.98.45),77.783
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),75.633
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),75.971
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),75.876
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),76.877
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),76.259
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),67.517
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),62.726
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),67.454
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),63.044
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),64.323
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),72.128
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),74.662
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.384
uzh.ch,161.9.63.253 (161.9.63.253),44.871
uzh.ch,160.75.126.25 (160.75.126.25),40.321
uzh.ch,193.255.0.141 (193.255.0.141),41.713
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),66.612
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),118.165
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),64.585
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),63.873
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),65.724
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),64.965
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),60.623
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),91.254
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),91.589
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),80.048
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),78.577
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),70.853
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),71.956
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),74.573
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.484
uzh.ch,161.9.63.253 (161.9.63.253),42.009
uzh.ch,160.75.126.25 (160.75.126.25),44.598
uzh.ch,193.255.0.141 (193.255.0.141),39.647
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),61.779
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),59.489
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),62.934
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),65.191
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),62.815
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),71.482
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),60.652
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),81.208
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),80.179
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),78.517
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),77.562
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),62.601
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),73.059
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),70.443
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.198
uzh.ch,161.9.63.253 (161.9.63.253),64.986
uzh.ch,160.75.126.25 (160.75.126.25),67.475
uzh.ch,193.255.0.141 (193.255.0.141),69.484
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),88.712
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),108.958
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),109.914
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),99.028
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),108.401
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),108.33
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),110.775
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),143.678
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),153.38
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),152.047
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),140.993
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),141.604
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),136.451
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),194.8
,,
