Destination,Hop,Delay (ms)
google.com,193.255.0.141 (193.255.0.141),239.425
google.com,* 193.140.0.149 (193.140.0.149),251.748
google.com,69.96.154.212.static.turk.net (212.154.96.69),254.871
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),403.126
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),402.845
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),196.745
google.com,72.14.212.14 (72.14.212.14),341.541
google.com,216.239.46.220 (216.239.46.220),196.69
google.com,142.251.92.67 (142.251.92.67),318.845
google.com,* * 142.251.242.76 (142.251.242.76),250.222
google.com,108.170.250.177 (108.170.250.177),274.161
google.com,* * 108.170.250.161 (108.170.250.161),211.123
google.com,* * 142.251.227.251 (142.251.227.251),300.326
,,
google.com,Abdullah-Laptop (172.30.144.1),3.132
google.com,161.9.79.253 (161.9.79.253),244.328
google.com,160.75.126.25 (160.75.126.25),243.435
google.com,193.255.0.141 (193.255.0.141),247.799
google.com,* * 193.140.0.149 (193.140.0.149),305.195
google.com,69.96.154.212.static.turk.net (212.154.96.69),302.147
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),228.485
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),232.33
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),408.67
google.com,72.14.204.8 (72.14.204.8),285.124
google.com,142.251.92.65 (142.251.92.65),412.435
google.com,142.251.227.251 (142.251.227.251),256.637
google.com,* 142.251.242.76 (142.251.242.76),371.414
google.com,* * 108.170.250.161 (108.170.250.161),202.671
,,
google.com,Abdullah-Laptop (172.30.144.1),8.121
google.com,161.9.79.253 (161.9.79.253),291.437
google.com,160.75.126.25 (160.75.126.25),292.878
google.com,193.255.0.141 (193.255.0.141),299.26
google.com,193.140.0.149 (193.140.0.149),372.263
google.com,69.96.154.212.static.turk.net (212.154.96.69),274.912
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),263.47
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),307.095
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),212.688
google.com,142.250.168.28 (142.250.168.28),305.871
google.com,142.251.92.65 (142.251.92.65),309.904
google.com,142.251.92.2 (142.251.92.2),342.052
google.com,142.251.242.76 (142.251.242.76),421.236
google.com,142.251.242.76 (142.251.242.76),352.37
google.com,* 142.251.227.251 (142.251.227.251),424.025
,,
google.com,Abdullah-Laptop (172.30.144.1),3.758
google.com,161.9.79.253 (161.9.79.253),428.01
google.com,160.75.126.25 (160.75.126.25),405.57
google.com,193.255.0.141 (193.255.0.141),407.348
google.com,193.140.0.149 (193.140.0.149),403.753
google.com,69.96.154.212.static.turk.net (212.154.96.69),434.943
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),425.852
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),507.109
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),463.787
google.com,142.250.167.192 (142.250.167.192),441.171
google.com,209.85.248.178 (209.85.248.178),517.225
google.com,142.251.227.253 (142.251.227.253),292.172
google.com,* * 142.251.242.76 (142.251.242.76),378.114
google.com,* * 108.170.250.177 (108.170.250.177),301.587
google.com,142.251.227.251 (142.251.227.251),431.613
,,
google.com,Abdullah-Laptop (172.30.144.1),6.254
google.com,161.9.79.253 (161.9.79.253),575.883
google.com,160.75.126.25 (160.75.126.25),575.724
google.com,193.255.0.141 (193.255.0.141),579.883
google.com,* 193.140.0.149 (193.140.0.149),751.214
google.com,69.96.154.212.static.turk.net (212.154.96.69),780.844
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),545.107
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),549.26
google.com,* 06-ebgp-ulus-sr12e-k---06-ulus-sr14s-t2-2.statik.turktelekom.com.tr (81.212.217.121),617.307
google.com,81.212.209.18.static.turktelekom.com.tr (81.212.209.18),621.563
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),698.546
google.com,72.14.204.10 (72.14.204.10),683.77
google.com,172.253.65.42 (172.253.65.42),629.675
google.com,142.251.227.253 (142.251.227.253),657.825
google.com,* * 142.251.242.230 (142.251.242.230),743.019
google.com,* 142.250.213.35 (142.250.213.35),732.81
google.com,142.251.227.251 (142.251.227.251),673.153
,,
google.com,Abdullah-Laptop (172.30.144.1),6.45
google.com,161.9.79.253 (161.9.79.253),903.282
google.com,160.75.126.25 (160.75.126.25),904.954
google.com,193.255.0.141 (193.255.0.141),903.808
google.com,193.140.0.149 (193.140.0.149),969.744
google.com,69.96.154.212.static.turk.net (212.154.96.69),568.138
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),282.923
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),284.462
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),507.513
google.com,72.14.212.14 (72.14.212.14),539.669
google.com,142.251.92.65 (142.251.92.65),497.511
google.com,142.251.227.251 (142.251.227.251),979.27
google.com,142.251.243.28 (142.251.243.28),968.164
google.com,108.170.250.161 (108.170.250.161),546.173
google.com,* * 108.170.250.177 (108.170.250.177),664.298
google.com,142.251.227.251 (142.251.227.251),623.816
,,
google.com,Abdullah-Laptop (172.30.144.1),1.9
google.com,161.9.79.253 (161.9.79.253),439.586
google.com,160.75.126.25 (160.75.126.25),440.882
google.com,193.255.0.141 (193.255.0.141),441.636
google.com,193.140.0.149 (193.140.0.149),439.056
google.com,* 69.96.154.212.static.turk.net (212.154.96.69),487.287
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),580.223
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),580.688
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),369.534
google.com,142.250.167.192 (142.250.167.192),358.752
google.com,142.251.92.65 (142.251.92.65),247.662
google.com,* 142.251.92.3 (142.251.92.3),332.27
google.com,* 142.251.242.76 (142.251.242.76),454.75
google.com,* 108.170.250.161 (108.170.250.161),455.202
google.com,* * 108.170.250.161 (108.170.250.161),510.245
google.com,* * 142.251.227.253 (142.251.227.253),556.952
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),0.46
cam.ac.uk,161.9.79.253 (161.9.79.253),1046.586
cam.ac.uk,160.75.126.25 (160.75.126.25),1055.586
cam.ac.uk,193.255.0.141 (193.255.0.141),1054.976
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1065.931
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),1006.999
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),951.524
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),951.998
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),941.629
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),1055.208
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),1054.61
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),1088.124
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),1085.961
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),1082.502
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),1067.47
cam.ac.uk,uoc.ja.net (146.97.41.38),1073.286
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),1071.887
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1066.313
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1071.335
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1073.714
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),2.513
cam.ac.uk,161.9.79.253 (161.9.79.253),1143.802
cam.ac.uk,160.75.126.25 (160.75.126.25),1153.878
cam.ac.uk,193.255.0.141 (193.255.0.141),1152.622
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1171.075
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),792.359
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),823.255
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),822.478
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),819.436
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),1301.89
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),1301.828
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),1303.795
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),1321.969
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),1325.33
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),1631.063
cam.ac.uk,uoc.ja.net (146.97.41.38),1625.831
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),1625.659
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1620.422
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1607.885
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1602.618
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),0.109
cam.ac.uk,161.9.79.253 (161.9.79.253),1012.215
cam.ac.uk,160.75.126.25 (160.75.126.25),973.227
cam.ac.uk,193.255.0.141 (193.255.0.141),972.218
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1007.992
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),1609.475
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),1155.86
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),1157.012
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),1154.893
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),1266.43
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),1264.46
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),1262.412
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),1266.032
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),1268.305
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),1235.398
cam.ac.uk,uoc.ja.net (146.97.41.38),1243.395
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),1239.991
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1237.902
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1245.101
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1301.816
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),0.396
cam.ac.uk,161.9.79.253 (161.9.79.253),1219.163
cam.ac.uk,160.75.126.25 (160.75.126.25),1218.37
cam.ac.uk,193.255.0.141 (193.255.0.141),1226.143
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1244.798
cam.ac.uk,* ae9.mx1.vie.at.geant.net (62.40.98.45),1041.453
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),1016.377
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),1007.125
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),1012.184
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),1128.744
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),1132.567
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),1134.003
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),1128.147
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),1133.441
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),1034.655
cam.ac.uk,uoc.ja.net (146.97.41.38),1074.077
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),1076.338
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1065.046
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1063.248
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1062.914
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),7.304
cam.ac.uk,161.9.79.253 (161.9.79.253),798.272
cam.ac.uk,160.75.126.25 (160.75.126.25),801.78
cam.ac.uk,193.255.0.141 (193.255.0.141),795.753
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),794.294
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),869.048
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),835.253
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),835.71
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),833.056
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),1101.109
cam.ac.uk,uoc.ja.net (146.97.41.38),1286.179
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),1292.7
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1270.052
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1280.783
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1276.567
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),1.135
cam.ac.uk,161.9.79.253 (161.9.79.253),1009.017
cam.ac.uk,160.75.126.25 (160.75.126.25),1011.607
cam.ac.uk,193.255.0.141 (193.255.0.141),1008.345
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1022.619
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),1157.47
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),972.31
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),972.749
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),969.81
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),1332.658
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),1323.185
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),1323.606
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),1326.736
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),1331.972
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),1131.868
cam.ac.uk,uoc.ja.net (146.97.41.38),1137.516
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),1123.873
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1135.921
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1135.464
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1128.381
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),3.587
cam.ac.uk,* ulakbim.mx1.bud.hu.geant.net (62.40.125.129),837.846
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),886.736
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),808.278
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),922.062
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),737.871
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),733.203
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),738.221
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),737.585
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),615.888
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),391.851
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),396.157
cam.ac.uk,uoc.ja.net (146.97.41.38),400.431
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),412.189
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1018.745
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),809.176
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),776.006
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),0.991
cam.ac.uk,161.9.79.253 (161.9.79.253),686.789
cam.ac.uk,160.75.126.25 (160.75.126.25),685.769
cam.ac.uk,193.255.0.141 (193.255.0.141),681.982
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),690.71
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),623.049
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),850.309
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),846.768
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),849.201
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),807.366
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),809.099
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),810.911
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),803.498
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),803.175
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),1039.38
cam.ac.uk,uoc.ja.net (146.97.41.38),1028.845
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),1029.037
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1030.221
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),1029.521
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1033.174
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),1.451
cam.ac.uk,161.9.79.253 (161.9.79.253),676.211
cam.ac.uk,160.75.126.25 (160.75.126.25),656.656
cam.ac.uk,193.255.0.141 (193.255.0.141),675.857
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),672.139
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),962.6
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),1151.959
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),1151.668
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),1152.837
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),1062.233
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),1045.05
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),1064.819
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),1063.207
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),1070.21
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),528.535
cam.ac.uk,uoc.ja.net (146.97.41.38),522.255
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),514.136
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),516.543
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),511.219
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),515.542
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),3.589
cam.ac.uk,161.9.79.253 (161.9.79.253),966.031
cam.ac.uk,160.75.126.25 (160.75.126.25),961.924
cam.ac.uk,193.255.0.141 (193.255.0.141),962.678
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),991.909
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),825.408
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),797.635
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),800.18
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),797.021
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),719.91
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),721.247
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),723.002
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),720.636
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),721.477
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),780.922
cam.ac.uk,uoc.ja.net (146.97.41.38),784.061
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),785.136
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),787.444
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),789.411
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),783.117
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),2.738
univie.ac.at,161.9.79.253 (161.9.79.253),795.703
univie.ac.at,160.75.126.25 (160.75.126.25),802.896
univie.ac.at,193.255.0.141 (193.255.0.141),798.602
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),803.836
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),868.226
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),943.202
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),847.075
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),0.971
univie.ac.at,161.9.79.253 (161.9.79.253),775.052
univie.ac.at,160.75.126.25 (160.75.126.25),768.169
univie.ac.at,193.255.0.141 (193.255.0.141),776.957
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),782.123
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),754.802
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),648.068
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),639.017
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),6.251
univie.ac.at,161.9.79.253 (161.9.79.253),971.117
univie.ac.at,160.75.126.25 (160.75.126.25),973.886
univie.ac.at,193.255.0.141 (193.255.0.141),976.455
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),995.049
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),309.568
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),680.621
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),810.487
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),1.597
univie.ac.at,161.9.79.253 (161.9.79.253),757.43
univie.ac.at,160.75.126.25 (160.75.126.25),764.448
univie.ac.at,193.255.0.141 (193.255.0.141),760.856
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),771.935
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),868.613
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),353.409
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),712.043
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),3.722
univie.ac.at,161.9.79.253 (161.9.79.253),292.334
univie.ac.at,160.75.126.25 (160.75.126.25),285.432
univie.ac.at,193.255.0.141 (193.255.0.141),282.44
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),309.855
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),590.383
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),681.35
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),678.905
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),5.421
univie.ac.at,161.9.79.253 (161.9.79.253),778.113
univie.ac.at,160.75.126.25 (160.75.126.25),782.497
univie.ac.at,193.255.0.141 (193.255.0.141),778.665
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),803.34
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),1408.428
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),748.514
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),897.688
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),4.807
univie.ac.at,161.9.79.253 (161.9.79.253),745.862
univie.ac.at,160.75.126.25 (160.75.126.25),747.607
univie.ac.at,193.255.0.141 (193.255.0.141),754.737
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),767.917
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),1202.893
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),1015.96
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),841.151
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),4.337
univie.ac.at,161.9.79.253 (161.9.79.253),1152.733
univie.ac.at,160.75.126.25 (160.75.126.25),1171.954
univie.ac.at,193.255.0.141 (193.255.0.141),1162.58
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1177.994
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),1215.089
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),1154.625
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),1137.849
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),3.279
univie.ac.at,161.9.79.253 (161.9.79.253),843.819
univie.ac.at,160.75.126.25 (160.75.126.25),841.526
univie.ac.at,193.255.0.141 (193.255.0.141),841.291
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),850.056
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),671.97
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),667.373
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),354.846
,,
univie.ac.at,Abdullah-Laptop (172.30.144.1),5.176
univie.ac.at,161.9.79.253 (161.9.79.253),591.13
univie.ac.at,160.75.126.25 (160.75.126.25),597.272
univie.ac.at,193.255.0.141 (193.255.0.141),592.339
univie.ac.at,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),619.115
univie.ac.at,ae9.mx1.vie.at.geant.net (62.40.98.45),321.855
univie.ac.at,aconet-gw.mx1.vie.at.geant.net (62.40.124.2),588.143
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),496.164
,,
kyoto-u.ac.jp,Abdullah-Laptop (172.30.144.1),2.71
kyoto-u.ac.jp,161.9.79.253 (161.9.79.253),871.712
kyoto-u.ac.jp,160.75.126.25 (160.75.126.25),862.239
kyoto-u.ac.jp,193.255.0.141 (193.255.0.141),874.804
kyoto-u.ac.jp,193.140.0.149 (193.140.0.149),884.673
kyoto-u.ac.jp,69.96.154.212.static.turk.net (212.154.96.69),712.805
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),642.76
